2604)       12282158460  ||     732  ||      -757  ||      -22165
2605)       12295550520  ||     395  ||      -397  ||      -78408
2606)       12296806236  ||    1431  ||     -2353  ||       -3652
2607)       12298316310  ||    1422  ||     -2267  ||       -3815
2608)       12318670014  ||    1409  ||     -2163  ||       -4042
2609)       12356409480  ||    1032  ||     -1145  ||      -10457
2610)       12357076380  ||    1455  ||     -2761  ||       -3076
2611)       12370444506  ||     333  ||      -334  ||     -111223
2612)       12384672300  ||    1287  ||     -1652  ||       -5825
2613)       12401708634  ||    1458  ||     -2863  ||       -2971
2614)       12449501106  ||     497  ||      -502  ||      -49899
2615)       12467475174  ||     973  ||     -1058  ||      -12111
2616)       12470229660  ||    1335  ||     -1796  ||       -5201
2617)       12475620360  ||     904  ||      -965  ||      -14301
2618)       12484814790  ||    1461  ||     -2839  ||       -3010
2619)       12487493130  ||    1057  ||     -1182  ||       -9995
2620)       12519483990  ||     334  ||      -335  ||     -111891
2621)       12527935902  ||     918  ||      -983  ||      -13883
2622)       12543798534  ||     629  ||      -642  ||      -31063
2623)       12545834406  ||     397  ||      -399  ||      -79202
2624)       12549498906  ||     498  ||      -503  ||      -50099
2625)       12572874600  ||    1131  ||     -1304  ||       -8525
2626)       12598970280  ||     808  ||      -845  ||      -18453
2627)       12607037814  ||     878  ||      -931  ||      -15423
2628)       12635495964  ||    1404  ||     -2077  ||       -4333
2629)       12647978868  ||    1407  ||     -2092  ||       -4297
2630)       12669866160  ||     335  ||      -336  ||     -112561
2631)       12687156930  ||     829  ||      -870  ||      -17591
2632)       12767302548  ||    1463  ||     -2572  ||       -3393
2633)       12768345504  ||    1467  ||     -2656  ||       -3277
2634)       12775122120  ||     795  ||      -829  ||      -19384
2635)       12782367480  ||     632  ||      -645  ||      -31357
2636)       12786309882  ||     593  ||      -603  ||      -35758
2637)       12787761030  ||     766  ||      -795  ||      -20999
2638)       12799920000  ||     399  ||      -401  ||      -80000
2639)       12821599056  ||     336  ||      -337  ||     -113233
2640)       12830910456  ||    1427  ||     -2184  ||       -4117
2641)       12864692046  ||    1153  ||     -1338  ||       -8339
2642)       12902831760  ||    1168  ||     -1365  ||       -8093
2643)       12908445636  ||    1291  ||     -1637  ||       -6108
2644)       12909572676  ||     676  ||      -693  ||      -27557
2645)       12916156638  ||     982  ||     -1067  ||      -12327
2646)       12944657820  ||    1020  ||     -1121  ||      -11321
2647)       12952266600  ||     975  ||     -1057  ||      -12568
2648)       12955526142  ||     502  ||      -507  ||      -50903
2649)       12959684850  ||     749  ||      -775  ||      -22326
2650)       12969191382  ||    1477  ||     -2738  ||       -3207
2651)       12974690742  ||     337  ||      -338  ||     -113907
2652)       12987145932  ||    1068  ||     -1193  ||      -10193
2653)       13024492800  ||     743  ||      -768  ||      -22825
2654)       13048383120  ||    1483  ||     -2928  ||       -3005
2655)       13057845606  ||     401  ||      -403  ||      -80802
2656)       13058554020  ||     503  ||      -508  ||      -51105
2657)       13059442986  ||    1282  ||     -1607  ||       -6339
2658)       13064162208  ||     928  ||      -993  ||      -14177
2659)       13075515684  ||    1463  ||     -2428  ||       -3681
2660)       13118719200  ||     771  ||      -800  ||      -21269
2661)       13129149306  ||     338  ||      -339  ||     -114583
2662)       13131890202  ||     597  ||      -607  ||      -36238
2663)       13138136916  ||    1347  ||     -1789  ||       -5452
2664)       13138405944  ||    1464  ||     -2417  ||       -3713
2665)       13142049690  ||    1441  ||     -2219  ||       -4110
2666)       13147600470  ||    1486  ||     -2855  ||       -3099
2667)       13160812434  ||    1433  ||     -2163  ||       -4246
2668)       13171399410  ||    1277  ||     -1590  ||       -6487
2669)       13212572100  ||    1475  ||     -2524  ||       -3549
2670)       13219774722  ||    1242  ||     -1507  ||       -7063
2671)       13238679600  ||    1475  ||     -2512  ||       -3573
2672)       13248700452  ||    1143  ||     -1313  ||       -8828
2673)       13253923962  ||    1037  ||     -1143  ||      -11182
2674)       13284982860  ||     339  ||      -340  ||     -115261
2675)       13286290248  ||     803  ||      -837  ||      -19768
2676)       13319649720  ||     403  ||      -405  ||      -81608
2677)       13337625756  ||    1127  ||     -1284  ||       -9217
2678)       13347140820  ||     820  ||      -857  ||      -18993
2679)       13348828740  ||    1487  ||     -2652  ||       -3385
2680)       13379538780  ||    1467  ||     -2372  ||       -3845
2681)       13390888398  ||    1478  ||     -2487  ||       -3643
2682)       13435591980  ||     911  ||      -969  ||      -15220
2683)       13442199540  ||     340  ||      -341  ||     -115941
2684)       13461616704  ||    1087  ||     -1217  ||      -10176
2685)       13462694196  ||    1428  ||     -2089  ||       -4513
2686)       13466579994  ||    1477  ||     -2447  ||       -3726
2687)       13476822528  ||     507  ||      -512  ||      -51917
2688)       13495268640  ||    1407  ||     -1985  ||       -4832
2689)       13523846220  ||     684  ||      -701  ||      -28205
2690)       13582941084  ||     508  ||      -513  ||      -52121
2691)       13585371030  ||     405  ||      -407  ||      -82418
2692)       13600807506  ||     341  ||      -342  ||     -116623
2693)       13602236970  ||     642  ||      -655  ||      -32347
2694)       13644010422  ||    1493  ||     -2583  ||       -3538
2695)       13653696540  ||     759  ||      -785  ||      -22916
2696)       13663335996  ||     603  ||      -613  ||      -36964
2697)       13693892646  ||     926  ||      -987  ||      -14983
2698)       13746661104  ||    1507  ||     -2832  ||       -3221
2699)       13760814942  ||     342  ||      -343  ||     -117307
2700)       13780830006  ||    1198  ||     -1403  ||       -8199
2701)       13821590580  ||    1428  ||     -2045  ||       -4733
2702)       13826441244  ||    1487  ||     -2436  ||       -3817
2703)       13833076866  ||    1477  ||     -2342  ||       -3999
2704)       13855048416  ||     407  ||      -409  ||      -83232
2705)       13855713270  ||     645  ||      -658  ||      -32647
2706)       13877907516  ||    1436  ||     -2077  ||       -4653
2707)       13882725912  ||    1432  ||     -2057  ||       -4713
2708)       13896389550  ||     993  ||     -1075  ||      -13018
2709)       13917850788  ||    1263  ||     -1532  ||       -7193
2710)       13922230056  ||     343  ||      -344  ||     -117993
2711)       13935123906  ||    1178  ||     -1363  ||       -8679
2712)       13935447834  ||    1057  ||     -1166  ||      -11307
2713)       13936680726  ||    1097  ||     -1227  ||      -10354
2714)       13958386860  ||    1292  ||     -1597  ||       -6765
2715)       14002077018  ||    1013  ||     -1102  ||      -12543
2716)       14013694464  ||     512  ||      -517  ||      -52941
2717)       14017352346  ||     757  ||      -782  ||      -23679
2718)       14026485588  ||     607  ||      -617  ||      -37452
2719)       14049867810  ||    1373  ||     -1815  ||       -5638
2720)       14085061080  ||     344  ||      -345  ||     -118681
2721)       14089598796  ||    1196  ||     -1393  ||       -8457
2722)       14118833652  ||     852  ||      -893  ||      -18557
2723)       14122964898  ||     513  ||      -518  ||      -53147
2724)       14128720950  ||     409  ||      -411  ||      -84050
2725)       14156379276  ||    1087  ||     -1209  ||      -10772
2726)       14182631358  ||     893  ||      -943  ||      -16842
2727)       14226094428  ||    1007  ||     -1092  ||      -12937
2728)       14240824290  ||     693  ||      -710  ||      -28943
2729)       14249316270  ||     345  ||      -346  ||     -119371
2730)       14278388580  ||    1476  ||     -2245  ||       -4309
2731)       14320502850  ||    1461  ||     -2150  ||       -4559
2732)       14359131600  ||     976  ||     -1049  ||      -14025
2733)       14361019530  ||    1297  ||     -1595  ||       -6942
2734)       14406356580  ||    1455  ||     -2108  ||       -4697
2735)       14406427896  ||     411  ||      -413  ||      -84872
2736)       14413762314  ||    1449  ||     -2078  ||       -4787
2737)       14415003906  ||     346  ||      -347  ||     -120063
2738)       14428553262  ||    1318  ||     -1643  ||       -6663
2739)       14443587228  ||    1532  ||     -2877  ||       -3277
2740)       14446448502  ||    1293  ||     -1583  ||       -7058
2741)       14523453570  ||    1370  ||     -1779  ||       -5959
2742)       14552696796  ||    1483  ||     -2244  ||       -4373
2743)       14553462414  ||    1493  ||     -2311  ||       -4218
2744)       14554556946  ||    1537  ||     -2939  ||       -3222
2745)       14566449150  ||     517  ||      -522  ||      -53975
2746)       14582132292  ||     347  ||      -348  ||     -120757
2747)       14584722810  ||     613  ||      -623  ||      -38190
2748)       14591482290  ||    1269  ||     -1526  ||       -7535
2749)       14614734660  ||    1427  ||     -1965  ||       -5212
2750)       14631907290  ||    1365  ||     -1759  ||       -6094
2751)       14678933262  ||     518  ||      -523  ||      -54183
2752)       14682277170  ||    1045  ||     -1142  ||      -12303
2753)       14688208710  ||     413  ||      -415  ||      -85698
2754)       14716778538  ||     957  ||     -1022  ||      -15047
2755)       14722770678  ||    1113  ||     -1243  ||      -10642
2756)       14726283780  ||     655  ||      -668  ||      -33657
2757)       14729906646  ||    1453  ||     -2063  ||       -4914
2758)       14750709756  ||     348  ||      -349  ||     -121453
2759)       14769841086  ||    1141  ||     -1287  ||      -10058
2760)       14785617594  ||    1177  ||     -1347  ||       -9326
2761)       14797602120  ||     795  ||      -824  ||      -22589
2762)       14809512036  ||    1507  ||     -2364  ||       -4157
2763)       14821623900  ||     775  ||      -801  ||      -23876
2764)       14836433664  ||     768  ||      -793  ||      -24361
2765)       14853394212  ||    1412  ||     -1893  ||       -5557
2766)       14879137308  ||    1148  ||     -1297  ||       -9993
2767)       14887802364  ||    1487  ||     -2217  ||       -4516
2768)       14901736026  ||     701  ||      -718  ||      -29607
2769)       14920744650  ||     349  ||      -350  ||     -122151
2770)       14923178094  ||    1254  ||     -1487  ||       -8003
2771)       14935187640  ||    1191  ||     -1369  ||       -9160
2772)       14947084152  ||    1143  ||     -1288  ||      -10153
2773)       14956137102  ||    1542  ||     -2707  ||       -3583
2774)       14966027274  ||     617  ||      -627  ||      -38686
2775)       14974103040  ||     415  ||      -417  ||      -86528
2776)       14995275834  ||     658  ||      -671  ||      -33963
2777)       15012376470  ||     845  ||      -882  ||      -20143
2778)       15013554564  ||    1252  ||     -1481  ||       -8097
2779)       15050198310  ||    1310  ||     -1603  ||       -7167
2780)       15054014934  ||     829  ||      -863  ||      -21042
2781)       15060925770  ||    1445  ||     -1999  ||       -5214
2782)       15068462640  ||     907  ||      -957  ||      -17360
2783)       15079512336  ||    1363  ||     -1733  ||       -6384
2784)       15092245350  ||     350  ||      -351  ||     -122851
2785)       15112871730  ||    1133  ||     -1270  ||      -10503
2786)       15123086220  ||    1471  ||     -2105  ||       -4884
2787)       15128224854  ||    1549  ||     -2738  ||       -3567
2788)       15135396786  ||     522  ||      -527  ||      -55019
2789)       15149941554  ||    1034  ||     -1123  ||      -13047
2790)       15166720800  ||     800  ||      -829  ||      -22869
2791)       15170364858  ||     993  ||     -1067  ||      -14318
2792)       15195434268  ||    1148  ||     -1293  ||      -10237
2793)       15217324206  ||    1561  ||     -3083  ||       -3162
2794)       15230656056  ||    1123  ||     -1253  ||      -10824
2795)       15235626690  ||    1269  ||     -1510  ||       -7951
2796)       15251156976  ||     523  ||      -528  ||      -55229
2797)       15264150726  ||     417  ||      -419  ||      -87362
2798)       15265220256  ||     351  ||      -352  ||     -123553
2799)       15268121118  ||    1558  ||     -2843  ||       -3447
2800)       15276353010  ||    1109  ||     -1231  ||      -11190
2801)       15321170670  ||     870  ||      -911  ||      -19331
2802)       15321434232  ||     967  ||     -1032  ||      -15353
2803)       15366110214  ||    1534  ||     -2463  ||       -4067
2804)       15376506684  ||     924  ||      -977  ||      -17033
2805)       15385220760  ||    1560  ||     -2801  ||       -3521
2806)       15399402018  ||    1553  ||     -2667  ||       -3718
2807)       15425408544  ||    1568  ||     -3081  ||       -3193
2808)       15439677792  ||     352  ||      -353  ||     -124257
2809)       15445625862  ||    1317  ||     -1607  ||       -7298
2810)       15455332494  ||    1414  ||     -1863  ||       -5867
2811)       15469141620  ||     995  ||     -1068  ||      -14557
2812)       15489519570  ||     945  ||     -1003  ||      -16342
2813)       15551941524  ||     623  ||      -633  ||      -39436
2814)       15558391800  ||     419  ||      -421  ||      -88200
2815)       15560117034  ||    1549  ||     -2558  ||       -3927
2816)       15575715498  ||    1433  ||     -1918  ||       -5667
2817)       15588644610  ||     785  ||      -811  ||      -24486
2818)       15615626406  ||     353  ||      -354  ||     -124963
2819)       15631796934  ||     837  ||      -871  ||      -21442
2820)       15633289560  ||    1407  ||     -1832  ||       -6065
2821)       15642821676  ||    1083  ||     -1189  ||      -12148
2822)       15672469710  ||     710  ||      -727  ||      -30363
2823)       15688490664  ||    1267  ||     -1496  ||       -8277
2824)       15691544778  ||    1033  ||     -1118  ||      -13587
2825)       15707761566  ||    1302  ||     -1567  ||       -7699
2826)       15720850572  ||     527  ||      -532  ||      -56073
2827)       15727340538  ||    1393  ||     -1787  ||       -6318
2828)       15751459650  ||    1525  ||     -2319  ||       -4454
2829)       15772642380  ||    1327  ||     -1620  ||       -7337
2830)       15779450400  ||    1568  ||     -2725  ||       -3693
2831)       15780736356  ||    1403  ||     -1813  ||       -6204
2832)       15784730370  ||    1370  ||     -1723  ||       -6687
2833)       15793074570  ||     354  ||      -355  ||     -125671
2834)       15805984260  ||    1567  ||     -2697  ||       -3740
2835)       15834857640  ||     931  ||      -984  ||      -17285
2836)       15839949840  ||     528  ||      -533  ||      -56285
2837)       15841915986  ||    1578  ||     -2899  ||       -3463
2838)       15856866486  ||     421  ||      -423  ||      -89042
2839)       15864833706  ||     857  ||      -894  ||      -20707
2840)       15890724330  ||    1005  ||     -1079  ||      -14654
2841)       15897464352  ||    1568  ||     -2673  ||       -3793
2842)       15900865596  ||    1431  ||     -1892  ||       -5873
2843)       15918595644  ||     668  ||      -681  ||      -34993
2844)       15930200982  ||     782  ||      -807  ||      -25243
2845)       15951996060  ||     627  ||      -637  ||      -39940
2846)       15969885204  ||    1547  ||     -2437  ||       -4236
2847)       15972030780  ||     355  ||      -356  ||     -126381
2848)       15976607634  ||    1514  ||     -2223  ||       -4747
2849)       15986617746  ||    1301  ||     -1558  ||       -7887
2850)       16017288204  ||    1388  ||     -1761  ||       -6553
2851)       16029814902  ||    1357  ||     -1682  ||       -7023
2852)       16039781256  ||    1543  ||     -2393  ||       -4344
2853)       16048101804  ||    1203  ||     -1373  ||       -9716
2854)       16054608276  ||    1571  ||     -2653  ||       -3852
2855)       16068814146  ||    1562  ||     -2547  ||       -4039
2856)       16070150790  ||     965  ||     -1026  ||      -16231
2857)       16141047210  ||    1585  ||     -2843  ||       -3582
2858)       16152503556  ||     356  ||      -357  ||     -127093
2859)       16159615200  ||     423  ||      -425  ||      -89888
2860)       16162576344  ||    1483  ||     -2061  ||       -5288
2861)       16203724020  ||     671  ||      -684  ||      -35305
2862)       16225087260  ||    1227  ||     -1412  ||       -9365
2863)       16249257024  ||    1239  ||     -1433  ||       -9152
2864)       16265866950  ||    1325  ||     -1602  ||       -7663
2865)       16296594966  ||    1553  ||     -2419  ||       -4338
2866)       16310661864  ||    1239  ||     -1432  ||       -9193
2867)       16323126708  ||     532  ||      -537  ||      -57137
2868)       16327386216  ||     983  ||     -1048  ||      -15849
2869)       16334501442  ||     357  ||      -358  ||     -127807
2870)       16358660760  ||    1560  ||     -2461  ||       -4261
2871)       16382322390  ||     718  ||      -735  ||      -31043
2872)       16401817614  ||    1542  ||     -2327  ||       -4571
2873)       16427556810  ||    1601  ||     -3115  ||       -3294
2874)       16430812980  ||    1172  ||     -1317  ||      -10645
2875)       16445628654  ||     533  ||      -538  ||      -57351
2876)       16466678550  ||     425  ||      -427  ||      -90738
2877)       16499280270  ||    1353  ||     -1658  ||       -7355
2878)       16509739428  ||    1603  ||     -3068  ||       -3357
2879)       16510314366  ||    1526  ||     -2223  ||       -4867
2880)       16518033006  ||     358  ||      -359  ||     -128523
2881)       16532776170  ||    1602  ||     -2987  ||       -3455
2882)       16564891860  ||    1307  ||     -1557  ||       -8140
2883)       16566487338  ||     633  ||      -643  ||      -40702
2884)       16590838740  ||    1115  ||     -1228  ||      -12117
2885)       16622016900  ||    1275  ||     -1493  ||       -8732
2886)       16638764568  ||    1432  ||     -1857  ||       -6257
2887)       16643885412  ||    1607  ||     -3057  ||       -3388
2888)       16654498500  ||    1279  ||     -1500  ||       -8681
2889)       16697371614  ||    1177  ||     -1322  ||      -10731
2890)       16703106840  ||     359  ||      -360  ||     -129241
2891)       16705864188  ||    1607  ||     -2977  ||       -3492
2892)       16719577974  ||    1262  ||     -1467  ||       -9031
2893)       16747180158  ||    1333  ||     -1607  ||       -7818
2894)       16778097336  ||     427  ||      -429  ||      -91592
2895)       16784243226  ||    1597  ||     -2727  ||       -3854
2896)       16797463950  ||    1409  ||     -1786  ||       -6675
2897)       16831144278  ||     793  ||      -818  ||      -25947
2898)       16877315106  ||     801  ||      -827  ||      -25478
2899)       16879128042  ||    1537  ||     -2238  ||       -4907
2900)       16889731560  ||     360  ||      -361  ||     -129961
2901)       16942544394  ||     537  ||      -542  ||      -58211
2902)       16967323266  ||     893  ||      -934  ||      -20343
2903)       16980750822  ||     993  ||     -1058  ||      -16163
2904)       16985896746  ||     637  ||      -647  ||      -41214
2905)       16987583922  ||    1493  ||     -2038  ||       -5583
2906)       17035508664  ||     824  ||      -853  ||      -24237
2907)       17068513218  ||     538  ||      -543  ||      -58427
2908)       17075006754  ||     969  ||     -1027  ||      -17158
2909)       17077915806  ||     361  ||      -362  ||     -130683
2910)       17093912550  ||     429  ||      -431  ||      -92450
2911)       17134263894  ||    1537  ||     -2211  ||       -5042
2912)       17181881970  ||     681  ||      -694  ||      -36355
2913)       17197041510  ||    1089  ||     -1186  ||      -13315
2914)       17204625738  ||    1058  ||     -1143  ||      -14227
2915)       17209433496  ||     727  ||      -744  ||      -31817
2916)       17264084970  ||    1474  ||     -1955  ||       -5991
2917)       17264169846  ||    1561  ||     -2322  ||       -4763
2918)       17267668242  ||     362  ||      -363  ||     -131407
2919)       17299468890  ||    1458  ||     -1903  ||       -6235
2920)       17314797150  ||    1477  ||     -1962  ||       -5975
2921)       17340536406  ||    1101  ||     -1202  ||      -13103
2922)       17346810312  ||    1352  ||     -1633  ||       -7857
2923)       17391769326  ||    1382  ||     -1699  ||       -7407
2924)       17414165376  ||     431  ||      -433  ||      -93312
2925)       17445613614  ||     829  ||      -858  ||      -24527
2926)       17458997556  ||     363  ||      -364  ||     -132133
2927)       17482715796  ||    1623  ||     -2828  ||       -3809
2928)       17483779404  ||     684  ||      -697  ||      -36673
2929)       17486074914  ||    1309  ||     -1542  ||       -8663
2930)       17496480900  ||    1252  ||     -1437  ||       -9725
2931)       17517481674  ||    1633  ||     -3038  ||       -3531
2932)       17536880472  ||     943  ||      -993  ||      -18728
2933)       17539913832  ||     987  ||     -1048  ||      -16957
2934)       17541756420  ||    1636  ||     -3149  ||       -3405
2935)       17560527894  ||    1637  ||     -3186  ||       -3367
2936)       17561222448  ||    1123  ||     -1232  ||      -12693
2937)       17571761376  ||    1248  ||     -1429  ||       -9853
2938)       17576292270  ||    1621  ||     -2759  ||       -3930
2939)       17579425830  ||     542  ||      -547  ||      -59295
2940)       17588985120  ||    1195  ||     -1341  ||      -10976
2941)       17624959248  ||     863  ||      -897  ||      -22768
2942)       17629879452  ||     643  ||      -653  ||      -41988
2943)       17634243810  ||    1385  ||     -1699  ||       -7494
2944)       17651912460  ||     364  ||      -365  ||     -132861
2945)       17675997486  ||    1057  ||     -1139  ||      -14682
2946)       17678765406  ||    1641  ||     -3242  ||       -3323
2947)       17708926332  ||     543  ||      -548  ||      -59513
2948)       17722293156  ||     811  ||      -837  ||      -26108
2949)       17738897190  ||     433  ||      -435  ||      -94178
2950)       17756894106  ||     882  ||      -919  ||      -21907
2951)       17775229824  ||    1067  ||     -1152  ||      -14461
2952)       17777738244  ||    1623  ||     -2716  ||       -4033
2953)       17780044128  ||    1507  ||     -2037  ||       -5792
2954)       17818819242  ||    1237  ||     -1407  ||      -10238
2955)       17840328420  ||    1348  ||     -1613  ||       -8205
2956)       17846421690  ||     365  ||      -366  ||     -133591
2957)       17876426370  ||    1441  ||     -1830  ||       -6779
2958)       17887062270  ||    1270  ||     -1463  ||       -9627
2959)       17944775730  ||    1305  ||     -1526  ||       -9011
2960)       17970585360  ||     735  ||      -752  ||      -32513
2961)       17983185480  ||    1480  ||     -1937  ||       -6273
2962)       18005301930  ||    1481  ||     -1939  ||       -6270
2963)       18020669520  ||    1603  ||     -2480  ||       -4533
2964)       18032434368  ||     807  ||      -832  ||      -26857
2965)       18042534006  ||     366  ||      -367  ||     -134323
2966)       18068149560  ||     435  ||      -437  ||      -95048
2967)       18068822310  ||    1438  ||     -1815  ||       -6923
2968)       18069258132  ||     647  ||      -657  ||      -42508
2969)       18094526730  ||    1429  ||     -1791  ||       -7070
2970)       18098419752  ||    1487  ||     -1953  ||       -6232
2971)       18187753506  ||    1433  ||     -1798  ||       -7059
2972)       18223352862  ||    1437  ||     -1807  ||       -7018
2973)       18232730010  ||    1385  ||     -1683  ||       -7822
2974)       18234096216  ||     547  ||      -552  ||      -60389
2975)       18240258192  ||     367  ||      -368  ||     -135057
2976)       18274903920  ||     871  ||      -905  ||      -23184
2977)       18295424880  ||    1392  ||     -1697  ||       -7745
2978)       18345404616  ||     911  ||      -952  ||      -21153
2979)       18360906270  ||    1145  ||     -1258  ||      -12747
2980)       18367193796  ||     548  ||      -553  ||      -60609
2981)       18401964246  ||     437  ||      -439  ||      -95922
2982)       18405489564  ||    1627  ||     -2597  ||       -4356
2983)       18423939534  ||    1478  ||     -1911  ||       -6523
2984)       18424549740  ||    1228  ||     -1385  ||      -10833
2985)       18439603056  ||     368  ||      -369  ||     -135793
2986)       18441059076  ||    1636  ||     -2673  ||       -4217
2987)       18472772934  ||    1598  ||     -2383  ||       -4851
2988)       18492902244  ||    1467  ||     -1877  ||       -6716
2989)       18510272088  ||    1283  ||     -1477  ||       -9768
2990)       18518904894  ||     694  ||      -707  ||      -37743
2991)       18522290430  ||    1526  ||     -2059  ||       -5895
2992)       18539166360  ||    1560  ||     -2189  ||       -5429
2993)       18552496716  ||    1196  ||     -1333  ||      -11637
2994)       18574334526  ||     957  ||     -1007  ||      -19274
2995)       18579438306  ||    1121  ||     -1222  ||      -13563
2996)       18596282334  ||    1657  ||     -2891  ||       -3882
2997)       18640577430  ||     369  ||      -370  ||     -136531
2998)       18682881600  ||    1600  ||     -2369  ||       -4929
2999)       18722903430  ||     894  ||      -931  ||      -22495
3000)       18733491858  ||    1633  ||     -2582  ||       -4443
3001)       18740383200  ||     439  ||      -441  ||      -96800
3002)       18743661066  ||     653  ||      -663  ||      -43294
3003)       18785158938  ||    1253  ||     -1422  ||      -10543
3004)       18826712946  ||    1601  ||     -2358  ||       -4987
3005)       18833796540  ||    1303  ||     -1508  ||       -9585
3006)       18838216290  ||     697  ||      -710  ||      -38067
3007)       18843190170  ||     370  ||      -371  ||     -137271
3008)       18856758120  ||     744  ||      -761  ||      -33305
3009)       18865579200  ||    1075  ||     -1157  ||      -15168
3010)       18906883752  ||     552  ||      -557  ||      -61493
3011)       18957249696  ||    1463  ||     -1849  ||       -7008
3012)       18960512760  ||    1656  ||     -2749  ||       -4165
3013)       18976416294  ||    1049  ||     -1122  ||      -16123
3014)       18986631174  ||    1022  ||     -1087  ||      -17091
3015)       19020519642  ||     818  ||      -843  ||      -27583
3016)       19037533620  ||    1303  ||     -1505  ||       -9708
3017)       19040006202  ||    1682  ||     -3307  ||       -3423
3018)       19043644410  ||     553  ||      -558  ||      -61715
3019)       19047450156  ||     371  ||      -372  ||     -138013
3020)       19083448566  ||     441  ||      -443  ||      -97682
3021)       19092047064  ||    1607  ||     -2361  ||       -5032
3022)       19093097766  ||    1182  ||     -1307  ||      -12359
3023)       19106807970  ||     977  ||     -1030  ||      -18987
3024)       19139129856  ||    1683  ||     -3173  ||       -3584
3025)       19139753892  ||     827  ||      -853  ||      -27132
3026)       19203633018  ||     657  ||      -667  ||      -43822
3027)       19227011076  ||    1143  ||     -1249  ||      -13468
3028)       19253366292  ||     372  ||      -373  ||     -138757
3029)       19277590890  ||    1553  ||     -2110  ||       -5883
3030)       19355172054  ||    1102  ||     -1191  ||      -14747
3031)       19370951556  ||    1607  ||     -2332  ||       -5169
3032)       19393489890  ||    1637  ||     -2502  ||       -4735
3033)       19431202680  ||     443  ||      -445  ||      -98568
3034)       19434779364  ||    1092  ||     -1177  ||      -15121
3035)       19460947506  ||     373  ||      -374  ||     -139503
3036)       19518112278  ||     853  ||      -882  ||      -25943
3037)       19525629684  ||    1003  ||     -1061  ||      -18348
3038)       19538324406  ||    1341  ||     -1567  ||       -9298
3039)       19555574454  ||    1454  ||     -1807  ||       -7443
3040)       19559942256  ||    1648  ||     -2553  ||       -4649
3041)       19577771010  ||    1585  ||     -2214  ||       -5579
3042)       19598119638  ||     557  ||      -562  ||      -62607
3043)       19645915224  ||     984  ||     -1037  ||      -19253
3044)       19654040280  ||    1659  ||     -2621  ||       -4520
3045)       19663635726  ||    1286  ||     -1467  ||      -10423
3046)       19667559540  ||    1236  ||     -1385  ||      -11489
3047)       19670202750  ||     374  ||      -375  ||     -140251
3048)       19671622896  ||     752  ||      -769  ||      -34017
3049)       19703447904  ||    1407  ||     -1696  ||       -8257
3050)       19703712036  ||    1668  ||     -2689  ||       -4393
3051)       19709517300  ||    1675  ||     -2757  ||       -4268
3052)       19715939898  ||    1493  ||     -1902  ||       -6943
3053)       19717855368  ||    1032  ||     -1097  ||      -17417
3054)       19725354966  ||    1641  ||     -2482  ||       -4843
3055)       19731233544  ||    1672  ||     -2721  ||       -4337
3056)       19738609974  ||     558  ||      -563  ||      -62831
3057)       19740219234  ||    1609  ||     -2307  ||       -5318
3058)       19754410572  ||    1567  ||     -2132  ||       -5913
3059)       19778892546  ||    1193  ||     -1318  ||      -12579
3060)       19783688070  ||     445  ||      -447  ||      -99458
3061)       19804802988  ||    1607  ||     -2292  ||       -5377
3062)       19860241014  ||    1693  ||     -2943  ||       -3986
3063)       19881141000  ||     375  ||      -376  ||     -141001
3064)       19887455916  ||    1467  ||     -1829  ||       -7412
3065)       19909399380  ||     663  ||      -673  ||      -44620
3066)       19932479280  ||     707  ||      -720  ||      -39157
3067)       19936043520  ||    1451  ||     -1789  ||       -7680
3068)       19972130178  ||     858  ||      -887  ||      -26243
3069)       20013037218  ||    1657  ||     -2547  ||       -4742
3070)       20029438044  ||    1067  ||     -1141  ||      -16452
3071)       20049036210  ||    1341  ||     -1559  ||       -9590
3072)       20067799842  ||     837  ||      -863  ||      -27782
3073)       20093771256  ||     376  ||      -377  ||     -141753
3074)       20127101192  ||   48264  ||    -88993  ||     -105457
3075)       20140947456  ||     447  ||      -449  ||     -100352
3076)       20151539100  ||    1323  ||     -1525  ||       -9988
3077)       20185301472  ||    1347  ||     -1568  ||       -9557
3078)       20214534216  ||    1711  ||     -3128  ||       -3777
3079)       20226447150  ||     934  ||      -975  ||      -22211
3080)       20238654420  ||    1607  ||     -2257  ||       -5580
3081)       20241416154  ||    1714  ||     -3203  ||       -3687
3082)       20269861710  ||     710  ||      -723  ||      -39487
3083)       20276419350  ||    1166  ||     -1275  ||      -13639
3084)       20282481780  ||    1655  ||     -2497  ||       -4908
3085)       20307608820  ||    1620  ||     -2309  ||       -5429
3086)       20308102542  ||     377  ||      -378  ||     -142507
3087)       20308138074  ||     562  ||      -567  ||      -63731
3088)       20320507038  ||    1713  ||     -3107  ||       -3818
3089)       20336157504  ||     832  ||      -857  ||      -28521
3090)       20341889484  ||    1068  ||     -1141  ||      -16693
3091)       20348999616  ||    1571  ||     -2112  ||       -6133
3092)       20365017462  ||    1597  ||     -2207  ||       -5778
3093)       20368203570  ||    1441  ||     -1755  ||       -8054
3094)       20373193800  ||    1567  ||     -2097  ||       -6200
3095)       20390335146  ||    1026  ||     -1087  ||      -18283
3096)       20390598204  ||     667  ||      -677  ||      -45156
3097)       20397505794  ||    1633  ||     -2363  ||       -5286
3098)       20416121544  ||    1407  ||     -1681  ||       -8632
3099)       20452425288  ||     563  ||      -568  ||      -63957
