573)         153503322  ||     193  ||      -203  ||       -3918
574)         154284060  ||     239  ||      -265  ||       -2436
575)         154451910  ||     317  ||      -447  ||       -1090
576)         154567056  ||     111  ||      -112  ||      -12433
577)         154567746  ||     337  ||      -614  ||        -747
578)         154686714  ||     338  ||      -651  ||        -703
579)         154837410  ||     301  ||      -390  ||       -1319
580)         155368164  ||     327  ||      -497  ||        -956
581)         157377360  ||     336  ||      -565  ||        -829
582)         158764998  ||     318  ||      -443  ||       -1127
583)         160186992  ||     112  ||      -113  ||      -12657
584)         160701750  ||     302  ||      -387  ||       -1375
585)         161199990  ||     133  ||      -135  ||       -8978
586)         161532420  ||     343  ||      -668  ||        -705
587)         162744714  ||     337  ||      -542  ||        -891
588)         165019380  ||     167  ||      -172  ||       -5745
589)         165232914  ||     249  ||      -278  ||       -2387
590)         165958806  ||     113  ||      -114  ||      -12883
591)         166253706  ||     313  ||      -414  ||       -1283
592)         166296762  ||     197  ||      -207  ||       -4078
593)         168949032  ||     168  ||      -173  ||       -5813
594)         169379784  ||     259  ||      -293  ||       -2232
595)         169648020  ||     243  ||      -268  ||       -2605
596)         169780590  ||     313  ||      -410  ||       -1323
597)         171041760  ||     135  ||      -137  ||       -9248
598)         171725820  ||     348  ||      -613  ||        -805
599)         171885210  ||     114  ||      -115  ||      -13111
600)         173104890  ||     265  ||      -302  ||       -2163
601)         174403350  ||     225  ||      -242  ||       -3203
602)         176054580  ||     351  ||      -620  ||        -809
603)         177409764  ||     324  ||      -437  ||       -1253
604)         177968940  ||     115  ||      -116  ||      -13341
605)         178255014  ||     213  ||      -226  ||       -3703
606)         178473876  ||     343  ||      -524  ||        -993
607)         178577070  ||     294  ||      -355  ||       -1711
608)         180982620  ||     351  ||      -580  ||        -889
609)         181327446  ||     137  ||      -139  ||       -9522
610)         181979424  ||     288  ||      -341  ||       -1853
611)         182856294  ||     333  ||      -463  ||       -1186
612)         184212756  ||     116  ||      -117  ||      -13573
613)         185373516  ||     172  ||      -177  ||       -6089
614)         185505246  ||     342  ||      -499  ||       -1087
615)         186965436  ||     203  ||      -213  ||       -4324
616)         188210520  ||     216  ||      -229  ||       -3805
617)         189248094  ||     342  ||      -491  ||       -1127
618)         189660246  ||     173  ||      -178  ||       -6159
619)         190619442  ||     117  ||      -118  ||      -13807
620)         191819166  ||     278  ||      -319  ||       -2163
621)         192070200  ||     139  ||      -141  ||       -9800
622)         196792554  ||     322  ||      -411  ||       -1487
623)         197191806  ||     118  ||      -119  ||      -14043
624)         197481180  ||     255  ||      -281  ||       -2756
625)         198852420  ||     295  ||      -348  ||       -1937
626)         199553640  ||     319  ||      -401  ||       -1560
627)         200496234  ||     353  ||      -523  ||       -1086
628)         200656428  ||     307  ||      -372  ||       -1757
629)         201776148  ||     207  ||      -217  ||       -4492
630)         202002990  ||     293  ||      -343  ||       -2010
631)         202474272  ||     343  ||      -473  ||       -1248
632)         202925970  ||     234  ||      -251  ||       -3455
633)         203283366  ||     141  ||      -143  ||      -10082
634)         203932680  ||     119  ||      -120  ||      -14281
635)         207554802  ||     177  ||      -182  ||       -6443
636)         210102126  ||     257  ||      -282  ||       -2899
637)         210844920  ||     120  ||      -121  ||      -14521
638)         212219610  ||     178  ||      -183  ||       -6515
639)         213537540  ||     327  ||      -412  ||       -1585
640)         214207224  ||     319  ||      -392  ||       -1713
641)         214980480  ||     143  ||      -145  ||      -10368
642)         216490260  ||     307  ||      -365  ||       -1932
643)         216747102  ||     377  ||      -682  ||        -843
644)         217931406  ||     121  ||      -122  ||      -14763
645)         219190026  ||     341  ||      -447  ||       -1438
646)         221370906  ||     381  ||      -743  ||        -782
647)         224428170  ||     226  ||      -239  ||       -4155
648)         224431494  ||     382  ||      -707  ||        -831
649)         225195042  ||     122  ||      -123  ||      -15007
650)         225598122  ||     317  ||      -382  ||       -1863
651)         225620250  ||     213  ||      -223  ||       -4750
652)         226980390  ||     377  ||      -610  ||        -987
653)         227175270  ||     145  ||      -147  ||      -10658
654)         228723090  ||     265  ||      -291  ||       -2966
655)         231093786  ||     242  ||      -259  ||       -3687
656)         231669438  ||     182  ||      -187  ||       -6807
657)         232357044  ||     327  ||      -401  ||       -1772
658)         232638756  ||     123  ||      -124  ||      -15253
659)         232664796  ||     316  ||      -377  ||       -1953
660)         234393978  ||     273  ||      -302  ||       -2843
661)         235036980  ||     355  ||      -477  ||       -1388
662)         236246934  ||     229  ||      -242  ||       -4263
663)         236733924  ||     183  ||      -188  ||       -6881
664)         236902050  ||     378  ||      -583  ||       -1075
665)         239881656  ||     147  ||      -149  ||      -10952
666)         240241008  ||     307  ||      -357  ||       -2192
667)         240265500  ||     124  ||      -125  ||      -15501
668)         241252872  ||     392  ||      -757  ||        -813
669)         241860234  ||     354  ||      -467  ||       -1463
670)         242649834  ||     217  ||      -227  ||       -4926
671)         242696616  ||     296  ||      -337  ||       -2433
672)         243049290  ||     290  ||      -327  ||       -2563
673)         243106710  ||     285  ||      -319  ||       -2674
674)         243151566  ||     337  ||      -419  ||       -1722
675)         244036380  ||     380  ||      -577  ||       -1113
676)         246643884  ||     268  ||      -293  ||       -3141
677)         247300020  ||     395  ||      -748  ||        -837
678)         248078250  ||     125  ||      -126  ||      -15751
679)         251173278  ||     278  ||      -307  ||       -2943
680)         253113750  ||     149  ||      -151  ||      -11250
681)         253306326  ||     381  ||      -562  ||       -1183
682)         256080006  ||     126  ||      -127  ||      -16003
683)         257826624  ||     187  ||      -192  ||       -7181
684)         261533160  ||     360  ||      -469  ||       -1549
685)         263312988  ||     188  ||      -193  ||       -7257
686)         264273792  ||     127  ||      -128  ||      -16257
687)         264360954  ||     338  ||      -411  ||       -1903
688)         264893244  ||     339  ||      -413  ||       -1892
689)         266179476  ||     251  ||      -268  ||       -3957
690)         266604030  ||     374  ||      -511  ||       -1395
691)         266885856  ||     151  ||      -153  ||      -11552
692)         267812844  ||     403  ||      -701  ||        -948
693)         267895320  ||     395  ||      -616  ||       -1101
694)         269978964  ||     223  ||      -233  ||       -5196
695)         269995398  ||     293  ||      -327  ||       -2818
696)         270236826  ||     333  ||      -398  ||       -2039
697)         272662656  ||     128  ||      -129  ||      -16513
698)         273328812  ||     387  ||      -557  ||       -1268
699)         279036324  ||     239  ||      -252  ||       -4633
700)         281212470  ||     153  ||      -155  ||      -11858
701)         281242866  ||     353  ||      -438  ||       -1819
702)         281249670  ||     129  ||      -130  ||      -16771
703)         282633246  ||     413  ||      -783  ||        -874
704)         283279926  ||     302  ||      -339  ||       -2767
705)         285844980  ||     331  ||      -389  ||       -2220
706)         286138560  ||     192  ||      -197  ||       -7565
707)         286233906  ||     281  ||      -307  ||       -3318
708)         287301924  ||     403  ||      -621  ||       -1148
709)         289438620  ||     227  ||      -237  ||       -5380
710)         290037930  ||     130  ||      -131  ||      -17031
711)         290085666  ||     377  ||      -499  ||       -1542
712)         292069602  ||     193  ||      -198  ||       -7643
713)         292937370  ||     242  ||      -255  ||       -4747
714)         296043126  ||     366  ||      -463  ||       -1747
715)         296108280  ||     155  ||      -157  ||      -12168
716)         298651506  ||     421  ||      -822  ||        -863
717)         299030556  ||     131  ||      -132  ||      -17293
718)         299805762  ||     282  ||      -307  ||       -3463
719)         300590220  ||     259  ||      -276  ||       -4205
720)         301299432  ||     343  ||      -408  ||       -2153
721)         308230692  ||     132  ||      -133  ||      -17557
722)         309290520  ||     408  ||      -605  ||       -1253
723)         311588166  ||     157  ||      -159  ||      -12482
724)         313662960  ||     423  ||      -713  ||       -1040
725)         314853066  ||     418  ||      -659  ||       -1143
726)         316720446  ||     197  ||      -202  ||       -7959
727)         317641506  ||     133  ||      -134  ||      -17823
728)         320576778  ||     233  ||      -243  ||       -5662
729)         321666840  ||     319  ||      -360  ||       -2801
730)         323119566  ||     198  ||      -203  ||       -8039
731)         327266190  ||     134  ||      -135  ||      -18091
732)         327292356  ||     291  ||      -317  ||       -3548
733)         327667200  ||     159  ||      -161  ||      -12800
734)         327868596  ||     431  ||      -748  ||       -1017
735)         327934488  ||     408  ||      -577  ||       -1393
736)         329227440  ||     411  ||      -589  ||       -1360
737)         329710290  ||     413  ||      -598  ||       -1335
738)         330554886  ||     421  ||      -642  ||       -1223
739)         332126808  ||     403  ||      -552  ||       -1493
740)         332326860  ||     431  ||      -724  ||       -1065
741)         337107960  ||     135  ||      -136  ||      -18361
742)         339352350  ||     437  ||      -775  ||       -1002
743)         340587390  ||     341  ||      -394  ||       -2535
744)         342687306  ||     237  ||      -247  ||       -5854
745)         343048860  ||     252  ||      -265  ||       -5137
746)         343175340  ||     268  ||      -285  ||       -4493
747)         343236540  ||     439  ||      -785  ||        -996
748)         344360646  ||     161  ||      -163  ||      -13122
749)         344569014  ||     302  ||      -331  ||       -3447
750)         347170056  ||     136  ||      -137  ||      -18633
751)         347238078  ||     438  ||      -743  ||       -1067
752)         347259498  ||     293  ||      -318  ||       -3727
753)         349690482  ||     202  ||      -207  ||       -8363
754)         356581680  ||     203  ||      -208  ||       -8445
755)         357455742  ||     137  ||      -138  ||      -18907
756)         357533280  ||     355  ||      -416  ||       -2421
757)         358154868  ||     443  ||      -757  ||       -1068
758)         358957536  ||     411  ||      -557  ||       -1568
759)         359263380  ||     255  ||      -268  ||       -5257
760)         359856456  ||     447  ||      -824  ||        -977
761)         360353826  ||     378  ||      -463  ||       -2059
762)         361683960  ||     163  ||      -165  ||      -13448
763)         363418104  ||     343  ||      -393  ||       -2696
764)         364905450  ||     450  ||      -871  ||        -931
765)         366911664  ||     307  ||      -336  ||       -3557
766)         367429884  ||     348  ||      -401  ||       -2633
767)         367968306  ||     138  ||      -139  ||      -19183
768)         371435142  ||     437  ||      -663  ||       -1282
769)         372954384  ||     319  ||      -353  ||       -3312
770)         374242704  ||     447  ||      -737  ||       -1136
771)         376119744  ||     448  ||      -741  ||       -1133
772)         376381650  ||     426  ||      -599  ||       -1475
773)         376602930  ||     394  ||      -495  ||       -1931
774)         376994772  ||     443  ||      -693  ||       -1228
775)         377972892  ||     243  ||      -253  ||       -6148
776)         378711060  ||     139  ||      -140  ||      -19461
777)         379652790  ||     165  ||      -167  ||      -13778
778)         381947082  ||     418  ||      -563  ||       -1623
779)         382235064  ||     447  ||      -712  ||       -1201
780)         382913076  ||     327  ||      -364  ||       -3217
781)         384689076  ||     276  ||      -293  ||       -4757
782)         385169868  ||     207  ||      -212  ||       -8777
783)         389687340  ||     140  ||      -141  ||      -19741
784)         389942826  ||     401  ||      -507  ||       -1918
785)         390594048  ||     403  ||      -512  ||       -1893
786)         391460460  ||     460  ||      -857  ||        -993
787)         392114190  ||     390  ||      -479  ||       -2099
788)         392544936  ||     387  ||      -472  ||       -2149
789)         392577744  ||     208  ||      -213  ||       -8861
790)         395788302  ||     337  ||      -378  ||       -3107
791)         397226220  ||     463  ||      -905  ||        -948
792)         398117448  ||     423  ||      -568  ||       -1657
793)         398282976  ||     167  ||      -169  ||      -14112
794)         398933730  ||     442  ||      -647  ||       -1395
795)         400900506  ||     141  ||      -142  ||      -20023
796)         401972292  ||     307  ||      -333  ||       -3932
797)         402489150  ||     438  ||      -623  ||       -1475
798)         402964692  ||     247  ||      -257  ||       -6348
799)         406307400  ||     456  ||      -725  ||       -1229
800)         406572564  ||     372  ||      -437  ||       -2501
801)         409859184  ||     327  ||      -361  ||       -3472
802)         410999490  ||     365  ||      -423  ||       -2662
803)         411098232  ||     467  ||      -853  ||       -1032
804)         412353942  ||     142  ||      -143  ||      -20307
805)         414976074  ||     437  ||      -606  ||       -1567
806)         415544148  ||     307  ||      -332  ||       -4077
807)         417241404  ||     439  ||      -612  ||       -1553
808)         417487890  ||     265  ||      -278  ||       -5667
809)         417590550  ||     169  ||      -171  ||      -14450
810)         422238894  ||     357  ||      -407  ||       -2906
811)         423282804  ||     212  ||      -217  ||       -9201
812)         424051056  ||     143  ||      -144  ||      -20593
813)         431232558  ||     213  ||      -218  ||       -9287
814)         435772410  ||     285  ||      -302  ||       -5063
815)         435995280  ||     144  ||      -145  ||      -20881
816)         436259244  ||     268  ||      -281  ||       -5793
817)         437292156  ||     476  ||      -853  ||       -1077
818)         437591736  ||     171  ||      -173  ||      -14792
819)         439113480  ||     339  ||      -376  ||       -3445
820)         440724150  ||     477  ||      -850  ||       -1087
821)         442750506  ||     253  ||      -263  ||       -6654
822)         445465410  ||     410  ||      -507  ||       -2143
823)         446996082  ||     377  ||      -438  ||       -2707
824)         448190070  ||     145  ||      -146  ||      -21171
825)         448570758  ||     382  ||      -447  ||       -2627
826)         449999400  ||     443  ||      -600  ||       -1693
827)         450086310  ||     414  ||      -515  ||       -2111
828)         453747588  ||     483  ||      -893  ||       -1052
829)         453819636  ||     463  ||      -684  ||       -1433
830)         454713042  ||     317  ||      -343  ||       -4182
831)         455153160  ||     392  ||      -465  ||       -2497
832)         456196122  ||     477  ||      -782  ||       -1223
833)         457479246  ||     401  ||      -483  ||       -2362
834)         458302950  ||     173  ||      -175  ||      -15138
835)         460638906  ||     146  ||      -147  ||      -21463
836)         463201200  ||     432  ||      -557  ||       -1925
837)         463439592  ||     467  ||      -693  ||       -1432
838)         464156490  ||     217  ||      -222  ||       -9635
839)         468803910  ||     485  ||      -834  ||       -1159
840)         468916770  ||     489  ||      -931  ||       -1030
841)         470780952  ||     487  ||      -857  ||       -1128
842)         470863578  ||     257  ||      -267  ||       -6862
843)         471626610  ||     485  ||      -822  ||       -1183
844)         472266774  ||     437  ||      -567  ||       -1906
845)         472673922  ||     218  ||      -223  ||       -9723
846)         473345292  ||     147  ||      -148  ||      -21757
847)         474499500  ||     411  ||      -500  ||       -2309
848)         475889862  ||     318  ||      -343  ||       -4363
849)         476216034  ||     469  ||      -687  ||       -1478
850)         476971488  ||     463  ||      -657  ||       -1568
851)         479740800  ||     175  ||      -177  ||      -15488
852)         482938800  ||     447  ||      -592  ||       -1825
853)         485304690  ||     293  ||      -310  ||       -5343
854)         486312756  ||     148  ||      -149  ||      -22053
855)         489628440  ||     331  ||      -360  ||       -4109
856)         490282650  ||     401  ||      -475  ||       -2574
857)         492227340  ||     467  ||      -660  ||       -1597
858)         493276476  ||     412  ||      -497  ||       -2409
859)         499544850  ||     149  ||      -150  ||      -22351
860)         501359040  ||     448  ||      -585  ||       -1913
861)         501922086  ||     177  ||      -179  ||      -15842
862)         502179684  ||     452  ||      -597  ||       -1861
863)         503428254  ||     278  ||      -291  ||       -6223
864)         503618700  ||     491  ||      -789  ||       -1300
865)         505268196  ||     463  ||      -633  ||       -1724
866)         506519112  ||     443  ||      -568  ||       -2013
867)         507921126  ||     222  ||      -227  ||      -10079
868)         508291560  ||     360  ||      -401  ||       -3521
869)         511224450  ||     437  ||      -550  ||       -2127
870)         511711296  ||     447  ||      -577  ||       -1984
871)         513045150  ||     150  ||      -151  ||      -22651
872)         515516820  ||     263  ||      -273  ||       -7180
873)         517032636  ||     223  ||      -228  ||      -10169
874)         518644560  ||     336  ||      -365  ||       -4229
875)         520733304  ||     504  ||      -893  ||       -1157
876)         521301234  ||     389  ||      -447  ||       -2998
877)         521552928  ||     507  ||      -992  ||       -1037
878)         522416790  ||     398  ||      -463  ||       -2835
879)         523701750  ||     494  ||      -771  ||       -1375
880)         524147604  ||     499  ||      -813  ||       -1292
881)         524863800  ||     179  ||      -181  ||      -16200
882)         525011970  ||     281  ||      -294  ||       -6355
883)         526817256  ||     151  ||      -152  ||      -22953
884)         528784830  ||     509  ||      -970  ||       -1071
885)         537392640  ||     419  ||      -501  ||       -2560
886)         537395712  ||     512  ||      -993  ||       -1057
887)         538664784  ||     483  ||      -688  ||       -1621
888)         540864792  ||     152  ||      -153  ||      -23257
889)         542067900  ||     411  ||      -484  ||       -2725
890)         545435490  ||     489  ||      -710  ||       -1571
891)         545947446  ||     302  ||      -319  ||       -5667
892)         546674058  ||     413  ||      -487  ||       -2718
893)         547000764  ||     267  ||      -277  ||       -7396
894)         548583126  ||     181  ||      -183  ||      -16562
895)         548902998  ||     353  ||      -387  ||       -4018
896)         549677106  ||     333  ||      -359  ||       -4598
897)         550073370  ||     498  ||      -755  ||       -1463
898)         552215460  ||     516  ||      -965  ||       -1109
899)         552887790  ||     465  ||      -611  ||       -1946
900)         554709912  ||     227  ||      -232  ||      -10533
901)         555191406  ||     153  ||      -154  ||      -23563
902)         556394904  ||     479  ||      -657  ||       -1768
903)         561922284  ||     332  ||      -357  ||       -4741
904)         564442500  ||     228  ||      -233  ||      -10625
905)         569800770  ||     154  ||      -155  ||      -23871
906)         572969496  ||     408  ||      -473  ||       -2969
907)         573097440  ||     183  ||      -185  ||      -16928
908)         575419410  ||     509  ||      -790  ||       -1431
909)         575827980  ||     364  ||      -401  ||       -3945
910)         576449412  ||     447  ||      -553  ||       -2332
911)         578103708  ||     507  ||      -772  ||       -1477
912)         578930016  ||     487  ||      -672  ||       -1769
913)         579868608  ||     463  ||      -593  ||       -2112
914)         584696580  ||     155  ||      -156  ||      -24181
915)         585240114  ||     394  ||      -447  ||       -3323
916)         587261640  ||     511  ||      -785  ||       -1464
917)         589285620  ||     495  ||      -697  ||       -1708
918)         596903034  ||     273  ||      -283  ||       -7726
919)         597584520  ||     520  ||      -837  ||       -1373
920)         598043430  ||     361  ||      -395  ||       -4194
921)         598424310  ||     185  ||      -187  ||      -17298
922)         599882556  ||     156  ||      -157  ||      -24493
923)         601997520  ||     291  ||      -304  ||       -6805
924)         604469310  ||     310  ||      -327  ||       -5963
925)         604659048  ||     232  ||      -237  ||      -10997
926)         606212718  ||     393  ||      -443  ||       -3482
927)         611454486  ||     526  ||      -863  ||       -1347
928)         611829666  ||     378  ||      -419  ||       -3863
929)         613562394  ||     498  ||      -691  ||       -1783
930)         615040314  ||     233  ||      -238  ||      -11091
931)         615362442  ||     157  ||      -158  ||      -24807
932)         616128156  ||     343  ||      -369  ||       -4868
933)         617354430  ||     438  ||      -523  ||       -2695
934)         624581496  ||     187  ||      -189  ||      -17672
935)         625355490  ||     401  ||      -454  ||       -3435
936)         625770486  ||     473  ||      -603  ||       -2194
937)         626661294  ||     294  ||      -307  ||       -6943
938)         631140006  ||     158  ||      -159  ||      -25123
939)         632017050  ||     277  ||      -287  ||       -7950
940)         637304976  ||     343  ||      -368  ||       -5049
941)         645499296  ||     416  ||      -477  ||       -3253
942)         646423050  ||     497  ||      -667  ||       -1950
943)         646618434  ||     538  ||      -903  ||       -1331
944)         647219040  ||     159  ||      -160  ||      -25441
945)         649251420  ||     467  ||      -580  ||       -2397
946)         651105624  ||     507  ||      -701  ||       -1832
947)         651586950  ||     189  ||      -191  ||      -18050
948)         651743736  ||     376  ||      -413  ||       -4197
949)         657907734  ||     237  ||      -242  ||      -11471
950)         662732160  ||     491  ||      -640  ||       -2109
951)         663603360  ||     160  ||      -161  ||      -25761
952)         668965878  ||     238  ||      -243  ||      -11567
953)         669163266  ||     477  ||      -599  ||       -2342
954)         674180934  ||     469  ||      -578  ||       -2487
955)         674405058  ||     538  ||      -843  ||       -1487
956)         674998140  ||     515  ||      -717  ||       -1828
957)         675795120  ||     319  ||      -336  ||       -6305
958)         676253160  ||     360  ||      -389  ||       -4829
959)         676755870  ||     553  ||     -1083  ||       -1130
960)         676969530  ||     530  ||      -787  ||       -1623
961)         679458816  ||     191  ||      -193  ||      -18432
962)         680296806  ||     161  ||      -162  ||      -26083
963)         682512240  ||     499  ||      -656  ||       -2085
964)         687564348  ||     283  ||      -293  ||       -8292
965)         688022184  ||     552  ||      -961  ||       -1297
966)         688390656  ||     512  ||      -697  ||       -1929
967)         689052480  ||     555  ||     -1021  ||       -1216
968)         691916280  ||     407  ||      -457  ||       -3720
969)         693055440  ||     463  ||      -560  ||       -2673
970)         693425340  ||     540  ||      -829  ||       -1549
971)         697303242  ||     162  ||      -163  ||      -26407
972)         703955538  ||     557  ||      -982  ||       -1287
973)         708215430  ||     193  ||      -195  ||      -18818
974)         713153790  ||     365  ||      -394  ||       -4959
975)         713748204  ||     423  ||      -481  ||       -3508
976)         714375984  ||     304  ||      -317  ||       -7413
977)         714598170  ||     242  ||      -247  ||      -11955
978)         714626556  ||     163  ||      -164  ||      -26733
979)         722570478  ||     557  ||      -922  ||       -1407
980)         726361992  ||     243  ||      -248  ||      -12053
981)         726577236  ||     287  ||      -297  ||       -8524
982)         729429690  ||     565  ||     -1023  ||       -1262
983)         732270660  ||     164  ||      -165  ||      -27061
984)         733615806  ||     566  ||     -1023  ||       -1267
985)         734750940  ||     359  ||      -385  ||       -5316
986)         737875320  ||     195  ||      -197  ||      -19208
987)         740387250  ||     437  ||      -502  ||       -3375
988)         742399680  ||     307  ||      -320  ||       -7557
989)         743920170  ||     357  ||      -382  ||       -5455
990)         743971512  ||     568  ||     -1013  ||       -1293
991)         744333096  ||     327  ||      -344  ||       -6617
992)         750239490  ||     165  ||      -166  ||      -27391
993)         751077594  ||     562  ||      -911  ||       -1467
994)         753986220  ||     524  ||      -705  ||       -2041
995)         757366140  ||     463  ||      -548  ||       -2985
996)         766158666  ||     546  ||      -787  ||       -1783
997)         766217166  ||     401  ||      -442  ||       -4323
998)         768457206  ||     197  ||      -199  ||      -19602
999)         768537006  ||     166  ||      -167  ||      -27723
1000)        772168278  ||     553  ||      -818  ||       -1707
